reference_id,candidate_id,reference_statement,candidate_statement,overlap
1562,8635,avocado and pepper can be discriminated with pit,"avocado is a fruit, which makes it different from pepper",No
3716,438,trombone and banjo can be discriminated with long,"trombone can be played with mouth, which makes it different from banjo",No
3716,5619,trombone and banjo can be discriminated with long,"trombone can usually be played  with mouth, which makes it different from banjo",No
3716,1653,trombone and banjo can be discriminated with long,"trombone can be blown into, which makes it different from banjo",No
3716,7016,trombone and banjo can be discriminated with long,"trombone is a brass instrument, which makes it different from banjo",No
3716,4980,trombone and banjo can be discriminated with long,"trombone have (a) tube, which makes it different from banjo",No
3716,9909,trombone and banjo can be discriminated with long,"trombone is a wind instrument, which makes it different from banjo",No
1702,438,trombone and banjo can be discriminated with brass,"trombone can be played with mouth, which makes it different from banjo",No
1702,5619,trombone and banjo can be discriminated with brass,"trombone can usually be played  with mouth, which makes it different from banjo",No
1702,1653,trombone and banjo can be discriminated with brass,"trombone can be blown into, which makes it different from banjo",No
1702,7016,trombone and banjo can be discriminated with brass,"trombone is a brass instrument, which makes it different from banjo",Yes
1702,4980,trombone and banjo can be discriminated with brass,"trombone have (a) tube, which makes it different from banjo",No
1702,9909,trombone and banjo can be discriminated with brass,"trombone is a wind instrument, which makes it different from banjo",No
2533,316,catfish and eel can be discriminated with scales,"catfish have (a) fins, which makes it different from eel",No
2533,13029,catfish and eel can be discriminated with scales,"catfish have (a) name beginning with c, which makes it different from eel",No
2533,11129,catfish and eel can be discriminated with scales,"catfish can be found in sea, which makes it different from eel",No
2533,136,catfish and eel can be discriminated with scales,"catfish is a name begging with c, which makes it different from eel",No
2533,4395,catfish and eel can be discriminated with scales,"catfish is a fish, which makes it different from eel",No
3177,316,catfish and eel can be discriminated with fins,"catfish have (a) fins, which makes it different from eel",Yes
3177,13029,catfish and eel can be discriminated with fins,"catfish have (a) name beginning with c, which makes it different from eel",No
3177,11129,catfish and eel can be discriminated with fins,"catfish can be found in sea, which makes it different from eel",No
3177,136,catfish and eel can be discriminated with fins,"catfish is a name begging with c, which makes it different from eel",No
3177,4395,catfish and eel can be discriminated with fins,"catfish is a fish, which makes it different from eel",Yes
1599,3830,trumpet and trombone can be discriminated with valves,"trumpet is a instruments with buttons, which makes it different from trombone",No
1599,11640,trumpet and trombone can be discriminated with valves,"trumpet have (a) 3 buttons exactly, which makes it different from trombone",No
1599,9845,trumpet and trombone can be discriminated with valves,"trumpet have (a) valves, which makes it different from trombone",Yes
1599,2823,trumpet and trombone can be discriminated with valves,"trumpet is made of strings, which makes it different from trombone",No
2849,4179,skis and skateboard can be discriminated with bindings,"skis can be used for snow, which makes it different from skateboard",No
2426,10881,lemon and pineapple can be discriminated with seeds,"lemon is a citrus fruit, which makes it different from pineapple",No
1607,368,plum and strawberry can be discriminated with pit,"plum have (a) single hard pit, which makes it different from strawberry",Yes
1607,1531,plum and strawberry can be discriminated with pit,"plum have (a) stone, which makes it different from strawberry",No
1800,1235,orange and olive can be discriminated with sections,"orange is a citrus fruit, which makes it different from olive",No
1800,7124,orange and olive can be discriminated with sections,"orange have (a) seeds, which makes it different from olive",No
1800,10883,orange and olive can be discriminated with sections,"orange is a fruit, which makes it different from olive",No
1616,8257,bison and deer can be discriminated with herds,"bison is a carnivore, which makes it different from deer",No
1616,11135,bison and deer can be discriminated with herds,"bison is fluffy, which makes it different from deer",No
1616,8079,bison and deer can be discriminated with herds,"bison can be used for riding, which makes it different from deer",No
1616,10510,bison and deer can be discriminated with herds,"bison have (a) fur, which makes it different from deer",No
1622,8448,snail and spider can be discriminated with slow,"snail is made of small animals, which makes it different from spider",No
1622,266,snail and spider can be discriminated with slow,"snail have (a) no legs, which makes it different from spider",No
1622,3870,snail and spider can be discriminated with slow,"snail is a crustecean, which makes it different from spider",No
2608,13727,cat and rabbit can be discriminated with paws,"cat can be used for food products, which makes it different from rabbit",No
