reference_id,candidate_id,reference_statement,candidate_statement,overlap
2976,7520,saxophone and piano can be discriminated with reeds,"saxophone can be blown into, which makes it different from piano",No
2976,5969,saxophone and piano can be discriminated with reeds,"saxophone is a brass instrument, which makes it different from piano",No
2976,4325,saxophone and piano can be discriminated with reeds,"saxophone is a wind instrument, which makes it different from piano",No
2976,2100,saxophone and piano can be discriminated with reeds,"saxophone is a reeded instrument, which makes it different from piano",Yes
1486,9598,banner and cloak can be discriminated with colourful,"banner is a logo, which makes it different from cloak",No
3888,9598,banner and cloak can be discriminated with message,"banner is a logo, which makes it different from cloak",No
1770,9598,banner and cloak can be discriminated with rectangular,"banner is a logo, which makes it different from cloak",No
1487,11288,skunk and rattlesnake can be discriminated with legs,"skunk is a mammal, which makes it different from rattlesnake",No
1487,6770,skunk and rattlesnake can be discriminated with legs,"skunk have (a) hair/fur, which makes it different from rattlesnake",No
1487,5530,skunk and rattlesnake can be discriminated with legs,"skunk can walk on 4 legs, which makes it different from rattlesnake",Yes
1493,6583,father and king can be discriminated with family,"father is a family member, which makes it different from king",Yes
1493,4081,father and king can be discriminated with family,"father is a direct relation, which makes it different from king",Yes
1493,13102,father and king can be discriminated with family,"father is a male, which makes it different from king",No
1493,401,father and king can be discriminated with family,"father is a family member, which makes it different from king",Yes
1511,3355,rabbit and goat can be discriminated with ears,"rabbit is small, which makes it different from goat",No
1511,5573,rabbit and goat can be discriminated with ears,"rabbit is a teeth, which makes it different from goat",No
1518,9246,broccoli and beans can be discriminated with stalks,"broccoli is green (most part), which makes it different from beans",No
1518,12944,broccoli and beans can be discriminated with stalks,"broccoli is green, which makes it different from beans",No
1518,14141,broccoli and beans can be discriminated with stalks,"broccoli is a green vegetable, which makes it different from beans",No
1518,10486,broccoli and beans can be discriminated with stalks,"broccoli have (a) any green on it, which makes it different from beans",No
1521,6481,buggy and scooter can be discriminated with seats,"buggy is consuming fuel, which makes it different from scooter",No
1521,48,buggy and scooter can be discriminated with seats,"buggy have (a) an engine, which makes it different from scooter",No
1521,9349,buggy and scooter can be discriminated with seats,"buggy can carry multiple people, which makes it different from scooter",No
1521,12982,buggy and scooter can be discriminated with seats,"buggy can hold more than one person, which makes it different from scooter",No
1941,3724,shoes and bag can be discriminated with soles,"shoes can be found on your feet, which makes it different from bag",No
1941,10324,shoes and bag can be discriminated with soles,"shoes is a piece of clothing, which makes it different from bag",No
1941,6524,shoes and bag can be discriminated with soles,"shoes can be found on lower body, which makes it different from bag",No
1941,1069,shoes and bag can be discriminated with soles,"shoes is part of (a) lower waistline, which makes it different from bag",No
1639,7950,ant and spider can be discriminated with bites,"ant is an insect, which makes it different from spider",No
1639,2083,ant and spider can be discriminated with bites,"ant is a crustecean, which makes it different from spider",No
1547,6301,trombone and saxophone can be discriminated with large,"trombone can be used for sound, which makes it different from saxophone",No
1547,4765,trombone and saxophone can be discriminated with large,"trombone have (a) start with a t, which makes it different from saxophone",No
1547,4289,trombone and saxophone can be discriminated with large,"trombone have (a) tube, which makes it different from saxophone",No
1554,2493,lemon and olive can be discriminated with seeds,"lemon is a citrus fruit, which makes it different from olive",No
1554,7487,lemon and olive can be discriminated with seeds,"lemon have (a) seeds, which makes it different from olive",Yes
1554,1941,lemon and olive can be discriminated with seeds,"lemon is a fruit, which makes it different from olive",No
3364,9579,drill and hose can be discriminated with bits,"drill can be used for building, which makes it different from hose",No
3364,10634,drill and hose can be discriminated with bits,"drill can be found in a toolbox, which makes it different from hose",No
3364,1567,drill and hose can be discriminated with bits,"drill can use electricity, which makes it different from hose",No
1563,438,trombone and banjo can be discriminated with large,"trombone can be played with mouth, which makes it different from banjo",No
1563,5619,trombone and banjo can be discriminated with large,"trombone can usually be played  with mouth, which makes it different from banjo",No
