ID,question,concept,candidate_statement,SimCSE_score,usefulness
3c1a8d88dd96e815a505a471c7409ae7|A|c|0,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,trunk,trunk can be used for storing things in,0.5717,No
3c1a8d88dd96e815a505a471c7409ae7|A|c|1,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,trunk,trunk can be used for to keep items,0.571,No
3c1a8d88dd96e815a505a471c7409ae7|A|c|2,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,trunk,trunk can be used for storage,0.5357,No
3c1a8d88dd96e815a505a471c7409ae7|A|c|3,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,trunk,trunk can be used for storing physical things,0.5324,No
3c1a8d88dd96e815a505a471c7409ae7|B|c|0,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,basement,basement can be used for storing things,0.6347,No
3c1a8d88dd96e815a505a471c7409ae7|B|c|1,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,basement,basement can be used for storage,0.6267,No
3c1a8d88dd96e815a505a471c7409ae7|C|c|0,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,trash,trash can be used for storing physical things,0.6238,No
3c1a8d88dd96e815a505a471c7409ae7|D|c|0,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,trash,trash can be used for storing physical things,0.6238,No
3c1a8d88dd96e815a505a471c7409ae7|E|c|0,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,box,box can be used for storage,0.6954,No
3c1a8d88dd96e815a505a471c7409ae7|E|c|1,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,box,box can be used for storing physical things,0.6459,No
3c1a8d88dd96e815a505a471c7409ae7|E|c|2,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,box,box can be used for packing things inside,0.6376,No
3c1a8d88dd96e815a505a471c7409ae7|E|c|3,If you need to store old clothes and want to keep moths away you can put them in what large rectangular storage container?,box,box can be used for containing objects,0.6174,No
bd3184ec00528e15a61b46aa9e085d90|A|c|0,What happens to the victim of someone committing a murder?,pain,pain is not a positive thing,0.5009,No
68b4323ec02ec74527218c7ee0c5ce8b|D|c|1,"These days, what is the one place you are guaranteed to find a telephone?",office,office can be used for communication,0.5662,No
68b4323ec02ec74527218c7ee0c5ce8b|D|c|3,"These days, what is the one place you are guaranteed to find a telephone?",office,office can be used for work,0.5428,No
211e134607dc01352600faa14c168fc3|A|c|0,He was looking for the holiday decorations and found an old box of clothes up where?,attic,attic is used for storage,0.533,No
211e134607dc01352600faa14c168fc3|D|c|1,He was looking for the holiday decorations and found an old box of clothes up where?,closet,closet is used for storage,0.5665,No
211e134607dc01352600faa14c168fc3|D|c|4,He was looking for the holiday decorations and found an old box of clothes up where?,closet,closet can be used for storing things,0.5395,No
8099920732935dceedaa8ce40b466072|A|c|1,You may drink from a cup in what small dwelling that are normally grouped together in one building?,school,school can be used for a gathering of people,0.5581,No
8099920732935dceedaa8ce40b466072|A|c|2,You may drink from a cup in what small dwelling that are normally grouped together in one building?,school,school can be used for a physical meeting of people,0.5467,No
8099920732935dceedaa8ce40b466072|B|c|0,You may drink from a cup in what small dwelling that are normally grouped together in one building?,apartment,apartment can be used for  gathering together,0.5886,No
8099920732935dceedaa8ce40b466072|B|c|1,You may drink from a cup in what small dwelling that are normally grouped together in one building?,apartment,apartment have (a) usually have people inside,0.5739,No
8099920732935dceedaa8ce40b466072|B|c|4,You may drink from a cup in what small dwelling that are normally grouped together in one building?,apartment,apartment can be used for a physical meeting of people,0.5561,No
8099920732935dceedaa8ce40b466072|E|c|0,You may drink from a cup in what small dwelling that are normally grouped together in one building?,restaurant,restaurant can be used for eating or drinking in,0.6345,Yes
8099920732935dceedaa8ce40b466072|E|c|1,You may drink from a cup in what small dwelling that are normally grouped together in one building?,restaurant,restaurant can be used for a gathering of people,0.5993,No
8099920732935dceedaa8ce40b466072|E|c|2,You may drink from a cup in what small dwelling that are normally grouped together in one building?,restaurant,restaurant have (a) usually have people inside,0.5914,No
094ea0c02e961d8542783a619c4e7ab1|A|c|0,Something that holds food or other items is called what?,container,container have (a) connection to food,0.8984,Yes
094ea0c02e961d8542783a619c4e7ab1|A|c|1,Something that holds food or other items is called what?,container,container can store things,0.8513,No
094ea0c02e961d8542783a619c4e7ab1|A|c|2,Something that holds food or other items is called what?,container,container can be used for storing things in,0.8272,No
094ea0c02e961d8542783a619c4e7ab1|A|c|3,Something that holds food or other items is called what?,container,container can be used for storing physical things,0.8198,No
094ea0c02e961d8542783a619c4e7ab1|B|c|0,Something that holds food or other items is called what?,kitchen,kitchen can be used for food,0.904,No
094ea0c02e961d8542783a619c4e7ab1|B|c|1,Something that holds food or other items is called what?,kitchen,kitchen is a place to make food,0.8875,Yes
094ea0c02e961d8542783a619c4e7ab1|B|c|2,Something that holds food or other items is called what?,kitchen,kitchen can be used for storing edible things,0.8836,No
094ea0c02e961d8542783a619c4e7ab1|B|c|3,Something that holds food or other items is called what?,kitchen,kitchen have (a) store edible items,0.8785,No
094ea0c02e961d8542783a619c4e7ab1|B|c|4,Something that holds food or other items is called what?,kitchen,kitchen can be used for cooking,0.8672,No
094ea0c02e961d8542783a619c4e7ab1|C|c|0,Something that holds food or other items is called what?,backpack,backpack can be used for carrying things,0.8913,No
094ea0c02e961d8542783a619c4e7ab1|C|c|2,Something that holds food or other items is called what?,backpack,backpack can be used for storage,0.8671,No
094ea0c02e961d8542783a619c4e7ab1|D|c|0,Something that holds food or other items is called what?,jar,jar can be used for containing objects,0.8533,No
094ea0c02e961d8542783a619c4e7ab1|D|c|1,Something that holds food or other items is called what?,jar,jar can store things,0.8436,No
094ea0c02e961d8542783a619c4e7ab1|D|c|2,Something that holds food or other items is called what?,jar,jar have (a) connection to food,0.8428,Yes
094ea0c02e961d8542783a619c4e7ab1|D|c|3,Something that holds food or other items is called what?,jar,jar can be used for storage,0.8275,No
094ea0c02e961d8542783a619c4e7ab1|E|c|1,Something that holds food or other items is called what?,bowl,bowl can be used for serving,0.8941,No
094ea0c02e961d8542783a619c4e7ab1|E|c|2,Something that holds food or other items is called what?,bowl,bowl is related to eating,0.8767,No
094ea0c02e961d8542783a619c4e7ab1|E|c|3,Something that holds food or other items is called what?,bowl,bowl is a something you eat off,0.8417,Yes
2bcf748c60554a44ab318ad040109bcc|B|c|0,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,opera,opera is a gathering place,0.7473,No
2bcf748c60554a44ab318ad040109bcc|B|c|1,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,opera,opera can be used for happy or entertaining events,0.7436,No
2bcf748c60554a44ab318ad040109bcc|B|c|2,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,opera,opera can be used for  gathering together,0.73,No
2bcf748c60554a44ab318ad040109bcc|B|c|3,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,opera,opera is a form of entertainment,0.6894,No
2bcf748c60554a44ab318ad040109bcc|C|c|0,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,disneyland,disneyland is a popular attraction,0.8019,No
2bcf748c60554a44ab318ad040109bcc|D|c|0,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,carnival,carnival is a form of entertainment,0.8327,No
2bcf748c60554a44ab318ad040109bcc|D|c|3,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,carnival,carnival can be used for travel,0.7762,No
2bcf748c60554a44ab318ad040109bcc|E|c|0,People celebrate by going places and riding rides.  What's one obvious place people might go to celebrate?,park,park is a place people go for fun,0.7532,No
9b45fd2489eef46ca360b32e73984aee|C|c|0,What could have space for some food?,jar,jar can be used for storage,0.86,No
9b45fd2489eef46ca360b32e73984aee|C|c|1,What could have space for some food?,jar,jar can store things,0.8318,No
9b45fd2489eef46ca360b32e73984aee|C|c|2,What could have space for some food?,jar,jar can be used for containing objects,0.8268,No
9b45fd2489eef46ca360b32e73984aee|C|c|3,What could have space for some food?,jar,jar have (a) connection to food,0.8109,No
9b45fd2489eef46ca360b32e73984aee|E|c|0,What could have space for some food?,box,box can be used for storage,0.8125,No
9b45fd2489eef46ca360b32e73984aee|E|c|1,What could have space for some food?,box,box can be used for packing things inside,0.8028,No
9b45fd2489eef46ca360b32e73984aee|E|c|2,What could have space for some food?,box,box can be used for containing objects,0.8014,No
9b45fd2489eef46ca360b32e73984aee|E|c|3,What could have space for some food?,box,box can be used for storing physical things,0.8003,No
cdd8cad96fd3b5901f54e4ef86f2b944|B|c|0,Where would you buy candy and other foods?,supermarket,supermarket can be used for purchasing edible items,0.7558,Yes
cdd8cad96fd3b5901f54e4ef86f2b944|B|c|1,Where would you buy candy and other foods?,supermarket,supermarket is a place you buy food,0.7492,Yes
cdd8cad96fd3b5901f54e4ef86f2b944|B|c|2,Where would you buy candy and other foods?,supermarket,supermarket have (a) edible items for sale,0.733,No
cdd8cad96fd3b5901f54e4ef86f2b944|B|c|3,Where would you buy candy and other foods?,supermarket,supermarket can be used for buying food,0.7262,Yes
cdd8cad96fd3b5901f54e4ef86f2b944|B|c|4,Where would you buy candy and other foods?,supermarket,supermarket is part of (a) food and drink,0.7231,No
cdd8cad96fd3b5901f54e4ef86f2b944|D|c|0,Where would you buy candy and other foods?,jar,jar have (a) connection to food,0.5729,No
5eeadcf78edd00cc22d35d3cc3ac11d2|B|c|0,"The shelf was irregularly shaped, where should it be placed to avoid sticking out in high-traffic areas?",corner,corner is a place to store items,0.5737,No
5eeadcf78edd00cc22d35d3cc3ac11d2|C|c|0,"The shelf was irregularly shaped, where should it be placed to avoid sticking out in high-traffic areas?",outside,outside is a place to store items,0.5096,No
5eeadcf78edd00cc22d35d3cc3ac11d2|D|c|0,"The shelf was irregularly shaped, where should it be placed to avoid sticking out in high-traffic areas?",wall,wall is a place to store items,0.5357,No
b3ba8b152fa8a6f0ba02c554ef895a94|A|c|0,Danny thought about fixing up his floor and making it look good. What might he use to do what?,carpet,carpet can furnishing for a home,0.577,No
b3ba8b152fa8a6f0ba02c554ef895a94|A|c|1,Danny thought about fixing up his floor and making it look good. What might he use to do what?,carpet,carpet can be used for furnishing a house,0.5509,No
b3ba8b152fa8a6f0ba02c554ef895a94|D|c|0,Danny thought about fixing up his floor and making it look good. What might he use to do what?,bed,bed can furnishing for a home,0.5716,No
b3ba8b152fa8a6f0ba02c554ef895a94|E|c|0,Danny thought about fixing up his floor and making it look good. What might he use to do what?,desk,desk can furnishing for a home,0.5169,No
c169b6ab80ceac3d13646b01b75efb82|D|c|0,Where in a building would you play a board game?,house,house can be used for sport,0.6356,No
4a7bda6cc0efd27e1dcbacfdf185e6bc|A|c|0,Where is a great place to display a flower on a table?,vase,vase can be used for holding things,0.8134,No
4a7bda6cc0efd27e1dcbacfdf185e6bc|A|c|1,Where is a great place to display a flower on a table?,vase,vase is a art-related item,0.8024,No
4a7bda6cc0efd27e1dcbacfdf185e6bc|A|c|2,Where is a great place to display a flower on a table?,vase,vase can be used for storing items,0.7804,No
4a7bda6cc0efd27e1dcbacfdf185e6bc|B|c|0,Where is a great place to display a flower on a table?,shelf,shelf can be used for holding things,0.6905,No
